masa_A
t	x	y
9,042366667E0	-2,168734382E1	-1,796155080E1
9,059050000E0	-2,161438995E1	-1,806995235E1
9,075733333E0	-2,153983990E1	-1,825396204E1
9,092416667E0	-2,139680813E1	-1,848303385E1
9,109100000E0	-2,121066071E1	-1,877108239E1
9,125783333E0	-2,096950257E1	-1,908653676E1
9,142466667E0	-2,071487495E1	-1,944405301E1
9,159150000E0	-2,042337113E1	-1,984237382E1
9,175833333E0	-2,008564372E1	-2,025589433E1
9,192516667E0	-1,969467138E1	-2,070198193E1
9,209200000E0	-1,924537799E1	-2,117066251E1
9,225883333E0	-1,872342305E1	-2,167250291E1
9,242566667E0	-1,818840095E1	-2,216606965E1
9,259250000E0	-1,757539702E1	-2,267347240E1
9,275933333E0	-1,691156757E1	-2,316265224E1
9,292616667E0	-1,616029362E1	-2,364781618E1
9,309300000E0	-1,540118906E1	-2,413444444E1
9,325983333E0	-1,456664217E1	-2,451606348E1
9,342666667E0	-1,369951853E1	-2,490233334E1
9,359350000E0	-1,276122266E1	-2,524590121E1
9,376033333E0	-1,180494422E1	-2,551804295E1
9,392716667E0	-1,082524156E1	-2,573964794E1
9,409400000E0	-9,800433934E0	-2,592918359E1
9,426083333E0	-8,778487010E0	-2,603578258E1
9,442766667E0	-7,728985649E0	-2,607293786E1
9,459450000E0	-6,701800306E0	-2,603502736E1
9,476133333E0	-5,668682300E0	-2,592063070E1
9,492816667E0	-4,661701068E0	-2,574158059E1
9,509500000E0	-3,701385838E0	-2,548880419E1
9,526183333E0	-2,802985199E0	-2,519999597E1
9,542866667E0	-1,913699346E0	-2,490171133E1
9,559550000E0	-1,065986483E0	-2,451359577E1
9,576233333E0	-2,951706251E-1	-2,409769065E1
9,592916667E0	4,489659488E-1	-2,365442704E1
9,609600000E0	1,148328029E0	-2,319835420E1
9,626283333E0	1,839206642E0	-2,270258380E1
9,642966667E0	2,438452429E0	-2,222448962E1
9,659650000E0	2,975507607E0	-2,173279614E1
9,676333333E0	3,465125676E0	-2,125179038E1
9,693016667E0	3,897821150E0	-2,079415589E1
9,709700000E0	4,299027399E0	-2,036492506E1
9,726383333E0	4,635390872E0	-1,994402022E1
9,743066667E0	4,913580420E0	-1,956124737E1
9,759750000E0	5,154637426E0	-1,922959402E1
9,776433333E0	5,357247434E0	-1,892935622E1
9,793116667E0	5,523965163E0	-1,866456200E1
9,809800000E0	5,650189244E0	-1,845841570E1
9,826483333E0	5,755037167E0	-1,830066981E1
9,843166667E0	5,831625368E0	-1,817453876E1
9,859850000E0	5,852614483E0	-1,809241411E1
9,876533333E0	5,885439743E0	-1,808011524E1
9,893216667E0	5,871493760E0	-1,809246608E1
9,909900000E0	5,813787199E0	-1,818370621E1
9,926583333E0	5,734600537E0	-1,829992489E1
9,943266667E0	5,629807930E0	-1,849466360E1
9,959950000E0	5,479032791E0	-1,871458686E1
9,976633333E0	5,294086585E0	-1,900801244E1
9,993316667E0	5,099314454E0	-1,931880643E1
1,001000000E1	4,828108206E0	-1,967235633E1
1,002668333E1	4,528726406E0	-2,006971563E1
1,004336667E1	4,195358681E0	-2,047972726E1
1,006005000E1	3,794655696E0	-2,094268821E1
1,007673333E1	3,354187060E0	-2,139133164E1
1,009341667E1	2,850550487E0	-2,186799444E1
1,011010000E1	2,300004287E0	-2,236455679E1
1,012678333E1	1,690932224E0	-2,286216475E1
1,014346667E1	1,013966742E0	-2,332169831E1
1,016015000E1	3,147452701E-1	-2,377365820E1
1,017683333E1	-4,580671303E-1	-2,421274750E1
1,019351667E1	-1,311223284E0	-2,460921815E1
1,021020000E1	-2,181746292E0	-2,496964610E1
1,022688333E1	-3,067776213E0	-2,531065977E1
1,024356667E1	-4,011474894E0	-2,557198941E1
1,026025000E1	-5,009674018E0	-2,577466186E1
1,027693333E1	-5,994596263E0	-2,593014013E1
1,029361667E1	-7,027595268E0	-2,601349303E1
1,031030000E1	-8,025832228E0	-2,601883035E1
1,032698333E1	-9,041991400E0	-2,601417782E1
1,034366667E1	-1,002530469E1	-2,592698357E1
1,036035000E1	-1,099209245E1	-2,578617784E1
1,037703333E1	-1,192365475E1	-2,556138410E1
1,039371667E1	-1,283965365E1	-2,529613539E1
1,041040000E1	-1,369003146E1	-2,495135595E1
1,042708333E1	-1,451773967E1	-2,464882209E1
1,044376667E1	-1,527340701E1	-2,423758339E1
1,046045000E1	-1,596071818E1	-2,383109212E1
1,047713333E1	-1,667555853E1	-2,341246796E1
1,049381667E1	-1,731948005E1	-2,297819919E1
1,051050000E1	-1,790303750E1	-2,248972848E1
1,052718333E1	-1,847035039E1	-2,204895124E1
1,054386667E1	-1,893173430E1	-2,158772190E1
1,056055000E1	-1,937635380E1	-2,115285322E1
1,057723333E1	-1,974267003E1	-2,073270784E1
1,059391667E1	-2,007833606E1	-2,035310653E1
1,061060000E1	-2,039180537E1	-2,002092592E1
1,062728333E1	-2,062568254E1	-1,970089709E1
1,064396667E1	-2,080881960E1	-1,942332299E1
1,066065000E1	-2,101125989E1	-1,919149378E1
1,067733333E1	-2,111263586E1	-1,898230639E1
1,069401667E1	-2,119711410E1	-1,882059962E1
1,071070000E1	-2,128324519E1	-1,873829058E1
1,072738333E1	-2,130444247E1	-1,869058617E1
1,074406667E1	-2,129041266E1	-1,868760758E1
1,076075000E1	-2,128580194E1	-1,875455948E1
1,077743333E1	-2,118817291E1	-1,882616805E1
1,079411667E1	-2,109820453E1	-1,897177235E1
1,081080000E1	-2,096817165E1	-1,916944105E1
1,082748333E1	-2,080351791E1	-1,942919574E1
1,084416667E1	-2,061470648E1	-1,971298045E1
1,086085000E1	-2,037846816E1	-2,001905024E1
1,087753333E1	-2,007919970E1	-2,038285246E1
1,089421667E1	-1,976065780E1	-2,073462291E1
1,091090000E1	-1,938588436E1	-2,114882437E1
1,092758333E1	-1,894263796E1	-2,156603229E1
