masa_A
t	x	y
2,869533333E1	-9,544104754E-1	-3,738312325E1
2,871201667E1	-1,891118449E-1	-3,696656718E1
2,872870000E1	5,600290529E-1	-3,658695635E1
2,874538333E1	1,204020048E0	-3,617636600E1
2,876206667E1	1,824307665E0	-3,573035543E1
2,877875000E1	2,383007611E0	-3,529591781E1
2,879543333E1	2,857766899E0	-3,488019950E1
2,881211667E1	3,304916328E0	-3,446583560E1
2,882880000E1	3,694397225E0	-3,405069258E1
2,884548333E1	4,042762589E0	-3,367194706E1
2,886216667E1	4,358545368E0	-3,337139364E1
2,887885000E1	4,589602760E0	-3,306172609E1
2,889553333E1	4,803668145E0	-3,281584061E1
2,891221667E1	4,982122056E0	-3,260294041E1
2,892890000E1	5,105459788E0	-3,241360536E1
2,894558333E1	5,199870864E0	-3,228838093E1
2,896226667E1	5,270564259E0	-3,219612229E1
2,897895000E1	5,297298527E0	-3,218155227E1
2,899563333E1	5,288830847E0	-3,219312568E1
2,901231667E1	5,258464645E0	-3,226879946E1
2,902900000E1	5,175374362E0	-3,240179160E1
2,904568333E1	5,028328763E0	-3,253928446E1
2,906236667E1	4,890262972E0	-3,275002019E1
2,907905000E1	4,695098048E0	-3,298963337E1
2,909573333E1	4,463540839E0	-3,326918939E1
2,911241667E1	4,183482824E0	-3,358522451E1
2,912910000E1	3,827901087E0	-3,393982463E1
2,914578333E1	3,468501151E0	-3,432575344E1
2,916246667E1	3,035949227E0	-3,473703505E1
2,917915000E1	2,563027638E0	-3,516047583E1
2,919583333E1	2,022458032E0	-3,560089752E1
2,921251667E1	1,454649044E0	-3,603339863E1
2,922920000E1	8,169675106E-1	-3,647023332E1
2,924588333E1	1,252616652E-1	-3,683278663E1
2,926256667E1	-6,556804966E-1	-3,726534447E1
2,927925000E1	-1,435539912E0	-3,763093914E1
2,929593333E1	-2,280317539E0	-3,794698324E1
2,931261667E1	-3,161698160E0	-3,823088081E1
2,932930000E1	-4,005398526E0	-3,849313428E1
2,934598333E1	-4,983944513E0	-3,871216809E1
2,936266667E1	-5,913281285E0	-3,880130328E1
2,937935000E1	-6,862703327E0	-3,892761616E1
2,939603333E1	-7,861338969E0	-3,896627495E1
2,941271667E1	-8,843557062E0	-3,889719143E1
2,942940000E1	-9,815480884E0	-3,881166915E1
2,944608333E1	-1,076833690E1	-3,867536221E1
2,946276667E1	-1,164019501E1	-3,840465980E1
2,947945000E1	-1,248725830E1	-3,813127791E1
2,949613333E1	-1,323534897E1	-3,789073493E1
2,951281667E1	-1,396097124E1	-3,747503697E1
2,952950000E1	-1,471748983E1	-3,712444481E1
2,954618333E1	-1,540585796E1	-3,673737880E1
2,956286667E1	-1,609664126E1	-3,635438914E1
2,957955000E1	-1,670600641E1	-3,595914537E1
2,959623333E1	-1,721705716E1	-3,554027720E1
2,961291667E1	-1,775730756E1	-3,516827136E1
2,962960000E1	-1,819867081E1	-3,480576881E1
2,964628333E1	-1,859910851E1	-3,448229202E1
2,966296667E1	-1,895130419E1	-3,409943412E1
2,967965000E1	-1,922154149E1	-3,379268013E1
2,969633333E1	-1,951134794E1	-3,355347750E1
2,971301667E1	-1,971014879E1	-3,334464896E1
2,972970000E1	-1,984077435E1	-3,311810259E1
2,974638333E1	-1,999675277E1	-3,297922088E1
2,976306667E1	-2,007957757E1	-3,284694047E1
2,977975000E1	-2,013151794E1	-3,278838989E1
2,979643333E1	-2,014465218E1	-3,276997382E1
2,981311667E1	-2,013173083E1	-3,280032844E1
2,982980000E1	-2,006399034E1	-3,287000845E1
2,984648333E1	-1,995172935E1	-3,299103910E1
2,986316667E1	-1,979480426E1	-3,312744944E1
2,987985000E1	-1,964318200E1	-3,330076059E1
2,989653333E1	-1,944458319E1	-3,358784387E1
2,991321667E1	-1,917413277E1	-3,383967352E1
2,992990000E1	-1,887823759E1	-3,412307194E1
2,994658333E1	-1,852871135E1	-3,449052317E1
2,996326667E1	-1,813063839E1	-3,485540224E1
2,997995000E1	-1,768569830E1	-3,524972152E1
2,999663333E1	-1,716434051E1	-3,559648767E1
3,001331667E1	-1,664549813E1	-3,600451448E1
3,003000000E1	-1,605297559E1	-3,640111207E1
3,004668333E1	-1,539694870E1	-3,680567532E1
3,006336667E1	-1,468929126E1	-3,715035994E1
3,008005000E1	-1,393712780E1	-3,750464635E1
3,009673333E1	-1,313622264E1	-3,780440943E1
3,011341667E1	-1,229497231E1	-3,805374049E1
3,013010000E1	-1,141057409E1	-3,834462043E1
3,014678333E1	-1,052051388E1	-3,851655432E1
