masa_A
t	x	y
9,042366667E0	-1,550344222E1	-2,060526047E1
9,059050000E0	-1,475524992E1	-2,100136597E1
9,075733333E0	-1,394492294E1	-2,143813341E1
9,092416667E0	-1,308742884E1	-2,182317566E1
9,109100000E0	-1,219069910E1	-2,213596337E1
9,125783333E0	-1,125318104E1	-2,240654256E1
9,142466667E0	-1,030226305E1	-2,259412009E1
9,159150000E0	-9,310652416E0	-2,274255021E1
9,175833333E0	-8,308639814E0	-2,284938274E1
9,192516667E0	-7,302561084E0	-2,287837726E1
9,209200000E0	-6,276632259E0	-2,285275699E1
9,225883333E0	-5,328076760E0	-2,275213955E1
9,242566667E0	-4,350210207E0	-2,259077413E1
9,259250000E0	-3,402459260E0	-2,236784796E1
9,275933333E0	-2,526987314E0	-2,210612140E1
9,292616667E0	-1,698049418E0	-2,178005750E1
9,309300000E0	-8,937148174E-1	-2,142532748E1
9,325983333E0	-1,518362044E-1	-2,105773057E1
9,342666667E0	6,035008637E-1	-2,063225770E1
9,359350000E0	1,281942286E0	-2,017422779E1
9,376033333E0	1,911789370E0	-1,970793574E1
9,392716667E0	2,501499841E0	-1,921704521E1
9,409400000E0	3,037848094E0	-1,875190325E1
9,426083333E0	3,506809037E0	-1,830539120E1
9,442766667E0	3,911833765E0	-1,788759763E1
9,459450000E0	4,269393526E0	-1,749248476E1
9,476133333E0	4,546581636E0	-1,711101371E1
9,492816667E0	4,812242086E0	-1,677946976E1
9,509500000E0	5,011752910E0	-1,647278560E1
9,526183333E0	5,204725131E0	-1,620402261E1
9,542866667E0	5,344765797E0	-1,597677921E1
9,559550000E0	5,486732534E0	-1,579263114E1
9,576233333E0	5,576988743E0	-1,564725523E1
9,592916667E0	5,611924652E0	-1,556470818E1
9,609600000E0	5,616914375E0	-1,554426234E1
9,626283333E0	5,596609505E0	-1,556584131E1
9,642966667E0	5,561872095E0	-1,564581288E1
9,659650000E0	5,494483758E0	-1,575555324E1
9,676333333E0	5,384511950E0	-1,593938033E1
9,693016667E0	5,240019674E0	-1,615647443E1
9,709700000E0	5,021270586E0	-1,640728081E1
9,726383333E0	4,811918785E0	-1,669655825E1
9,743066667E0	4,552959419E0	-1,701939028E1
9,759750000E0	4,236800623E0	-1,740614913E1
9,776433333E0	3,889646582E0	-1,780553058E1
9,793116667E0	3,490107456E0	-1,824293125E1
9,809800000E0	3,048761802E0	-1,867668247E1
9,826483333E0	2,520245956E0	-1,913542162E1
9,843166667E0	2,003168874E0	-1,959527006E1
9,859850000E0	1,384280681E0	-2,005027437E1
9,876533333E0	7,399927780E-1	-2,049333645E1
9,893216667E0	2,365109618E-2	-2,089620542E1
9,909900000E0	-7,410525464E-1	-2,134053190E1
9,926583333E0	-1,582346261E0	-2,169066900E1
9,943266667E0	-2,436453414E0	-2,204055006E1
9,959950000E0	-3,343073370E0	-2,230542709E1
9,976633333E0	-4,260337415E0	-2,256011428E1
9,993316667E0	-5,194069204E0	-2,272574567E1
1,001000000E1	-6,180414064E0	-2,283955887E1
1,002668333E1	-7,161151849E0	-2,289987367E1
1,004336667E1	-8,124715374E0	-2,291024520E1
1,006005000E1	-9,096967958E0	-2,283749101E1
1,007673333E1	-1,007711332E1	-2,271343590E1
1,009341667E1	-1,097573258E1	-2,250646975E1
1,011010000E1	-1,185194673E1	-2,228277241E1
1,012678333E1	-1,271781043E1	-2,201651999E1
1,014346667E1	-1,352450959E1	-2,173675738E1
1,016015000E1	-1,426622322E1	-2,137366159E1
1,017683333E1	-1,493942679E1	-2,103007318E1
1,019351667E1	-1,564705303E1	-2,066118381E1
1,021020000E1	-1,624723932E1	-2,021310969E1
1,022688333E1	-1,683861862E1	-1,978831990E1
1,024356667E1	-1,737508912E1	-1,935048538E1
1,026025000E1	-1,787015048E1	-1,896610511E1
1,027693333E1	-1,829594444E1	-1,852439659E1
1,029361667E1	-1,869476147E1	-1,813822288E1
1,031030000E1	-1,902099511E1	-1,772869733E1
1,032698333E1	-1,933153208E1	-1,740317475E1
1,034366667E1	-1,958990217E1	-1,710273403E1
1,036035000E1	-1,977878099E1	-1,683598412E1
1,037703333E1	-1,995927334E1	-1,660032948E1
1,039371667E1	-2,008645323E1	-1,641060527E1
1,041040000E1	-2,018620556E1	-1,628503920E1
1,042708333E1	-2,027178104E1	-1,620853513E1
1,044376667E1	-2,029842223E1	-1,616950559E1
1,046045000E1	-2,029061966E1	-1,618766262E1
1,047713333E1	-2,023758249E1	-1,620364245E1
1,049381667E1	-2,016022398E1	-1,632681139E1
1,051050000E1	-2,007232810E1	-1,648757440E1
1,052718333E1	-1,996243897E1	-1,669413072E1
1,054386667E1	-1,976843976E1	-1,691146329E1
1,056055000E1	-1,954869352E1	-1,721466407E1
1,057723333E1	-1,926746177E1	-1,751649815E1
1,059391667E1	-1,894994019E1	-1,784813758E1
1,061060000E1	-1,860190443E1	-1,820688474E1
1,062728333E1	-1,820294031E1	-1,859339989E1
1,064396667E1	-1,776451721E1	-1,902656672E1
1,066065000E1	-1,727614452E1	-1,940536772E1
1,067733333E1	-1,673215761E1	-1,987329143E1
1,069401667E1	-1,612180023E1	-2,028483490E1
1,071070000E1	-1,547679189E1	-2,070532872E1
1,072738333E1	-1,476492549E1	-2,112530921E1
1,074406667E1	-1,404379391E1	-2,147505314E1
1,076075000E1	-1,322386625E1	-2,182630372E1
1,077743333E1	-1,238254409E1	-2,213024263E1
1,079411667E1	-1,151003240E1	-2,240245042E1
1,081080000E1	-1,062600182E1	-2,262591461E1
1,082748333E1	-9,686307003E0	-2,277589894E1
1,084416667E1	-8,757774543E0	-2,286691097E1
1,086085000E1	-7,783025532E0	-2,290262665E1
1,087753333E1	-6,861559185E0	-2,290367186E1
1,089421667E1	-5,926556667E0	-2,279627070E1
1,091090000E1	-4,993331926E0	-2,266016037E1
1,092758333E1	-4,112857560E0	-2,250308343E1
1,094426667E1	-3,227634810E0	-2,228786716E1
1,096095000E1	-2,427019888E0	-2,203069314E1
1,097763333E1	-1,636684489E0	-2,174447277E1
1,099431667E1	-8,648627554E-1	-2,140327773E1
1,101100000E1	-1,108733178E-1	-2,101226750E1
1,102768333E1	5,530305913E-1	-2,058696410E1
1,104436667E1	1,174784943E0	-2,017864220E1
1,106105000E1	1,756376546E0	-1,974702828E1
1,107773333E1	2,278821483E0	-1,932390176E1
1,109441667E1	2,753920878E0	-1,889327846E1
1,111110000E1	3,168530841E0	-1,849751078E1
1,112778333E1	3,550307409E0	-1,811920442E1
1,114446667E1	3,895597219E0	-1,777116380E1
1,116115000E1	4,162104181E0	-1,742986788E1
1,117783333E1	4,410905501E0	-1,712344761E1
1,119451667E1	4,620455022E0	-1,687270022E1
1,121120000E1	4,791386434E0	-1,666943798E1
1,122788333E1	4,904181479E0	-1,648336523E1
1,124456667E1	5,002766532E0	-1,635947887E1
1,126125000E1	5,081382979E0	-1,626190423E1
1,127793333E1	5,101279070E0	-1,623409221E1
1,129461667E1	5,109531909E0	-1,624502552E1
1,131130000E1	5,076952970E0	-1,628358014E1
1,132798333E1	4,999796149E0	-1,637723637E1
1,134466667E1	4,899441527E0	-1,652045368E1
1,136135000E1	4,780092643E0	-1,668923849E1
1,137803333E1	4,598235102E0	-1,690902203E1
1,139471667E1	4,399056629E0	-1,718096622E1
1,141140000E1	4,132605044E0	-1,745472095E1
1,142808333E1	3,832961406E0	-1,779008815E1
1,144476667E1	3,501543464E0	-1,816928668E1
1,146145000E1	3,125271217E0	-1,855384595E1
1,147813333E1	2,671564079E0	-1,894996287E1
1,149481667E1	2,216337813E0	-1,938418613E1
1,151150000E1	1,671662594E0	-1,980440761E1
1,152818333E1	1,105090034E0	-2,021520024E1
1,154486667E1	4,964247510E-1	-2,061383375E1
